sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,|W_i|,W_i . W_ref,GyroXnew,GyroYnew,GyroZnew,Vx,Vy,Vz,ux,uy,uz,ux-angle,uy-angle,uz-angle
1900,-0.269775391,0.328125,0.836914063,7.102061069,7.475419847,0.19129771,10.31299026,106.3577681,7.102061069,7.475419847,0.19129771,13.96298295,14.26072558,0.261678715,0.699548189,0.714465153,0.013110155,45.60923365,44.40061632,89.24882193
1569,-0.364746094,0.396728516,0.720703125,9.13259542,8.620458015,0.008091603,12.55852941,129.3033412,9.13259542,8.620458015,0.008091603,,,,,,,,,
1561,-0.264892578,0.300537109,0.901855469,9.208931298,8.910534351,-0.182748092,12.81543737,131.9774185,9.208931298,8.910534351,-0.182748092,,,,,,,,,
1063,-0.251220703,0.287353516,0.883300781,-9.287251908,-9.295572519,0.19129771,13.1414349,-135.4103427,9.287251908,9.295572519,-0.19129771,,,,,,,,,
1401,-0.255859375,0.30859375,0.9375,-10.27198473,-10.52458015,0.282900763,14.70919748,-151.5738,10.27198473,10.52458015,-0.282900763,,,,,,,,,
1899,-0.260253906,0.328369141,0.872802734,10.1478626,10.71206107,0.412671756,14.76135717,152.226837,10.1478626,10.71206107,0.412671756,,,,,,,,,
1116,0.403808594,-0.343505859,0.842529297,-10.68419847,-10.30320611,-0.770534351,14.86276812,-153.0480229,10.68419847,10.30320611,0.770534351,,,,,,,,,
1097,0.171875,-0.094970703,0.910400391,-10.62312977,-10.57038168,-0.106412214,14.98649988,-154.4845138,10.62312977,10.57038168,0.106412214,,,,,,,,,
1078,-0.085693359,0.117431641,0.811279297,-10.86740458,-10.47114504,-0.785801527,15.11167908,-155.6074985,10.86740458,10.47114504,0.785801527,,,,,,,,,
1155,0.720703125,-0.651855469,0.328857422,-10.77580153,-11.10473282,-0.144580153,15.47429782,-159.5705985,10.77580153,11.10473282,0.144580153,,,,,,,,,
1810,0.710693359,-0.651367188,0.296630859,10.77381679,11.24641221,0.19129771,15.57541366,160.6245527,10.77381679,11.24641221,0.19129771,,,,,,,,,
1588,-0.565429688,0.655029297,0.482177734,11.69748092,10.88,0.12259542,15.97562172,164.432244,11.69748092,10.88,0.12259542,,,,,,,,,
1703,0.029541016,0.040283203,-0.978515625,11.3921374,11.23114504,-0.045343511,15.99754574,164.856506,11.3921374,11.23114504,-0.045343511,,,,,,,,,
1072,-0.123535156,0.058105469,1.054443359,-12.17274809,-12.00549618,0.832519084,17.1172668,-176.0384658,12.17274809,12.00549618,-0.832519084,,,,,,,,,
1080,-0.070800781,0.123535156,0.838623047,-12.1651145,-12.08183206,-0.388854962,17.14969052,-176.7885404,12.1651145,12.08183206,0.388854962,,,,,,,,,
1574,-0.428710938,0.467529297,0.737792969,12.5219084,11.71969466,-0.198015267,17.15192825,176.5031163,12.5219084,11.71969466,-0.198015267,,,,,,,,,
1076,-0.080322266,0.22265625,1.052978516,-12.73763359,-11.66961832,-0.281984733,17.27734981,-177.752691,12.73763359,11.66961832,0.281984733,,,,,,,,,
1562,-0.28125,0.326660156,0.881835938,12.31580153,12.1929771,-0.114045802,17.33091643,178.5933809,12.31580153,12.1929771,-0.114045802,,,,,,,,,
1811,0.702880859,-0.669189453,0.432617188,12.73564885,11.85709924,0.267633588,17.40284982,179.1373486,12.73564885,11.85709924,0.267633588,,,,,,,,,
1586,-0.513427734,0.549316406,0.581787109,12.53717557,12.16244275,-0.297251908,17.46980663,179.9022888,12.53717557,12.16244275,-0.297251908,,,,,,,,,
1684,-0.218261719,0.284667969,-0.997070313,12.74328244,11.99450382,-0.427022901,17.50547679,180.0858335,12.74328244,11.99450382,-0.427022901,,,,,,,,,
1157,0.727539063,-0.670654297,0.251953125,-12.13458015,-12.78412214,-0.846870229,17.64650117,-181.909214,12.13458015,12.78412214,0.846870229,,,,,,,,,
1870,0.125732422,-0.064941406,1.033203125,12.30816794,12.69679389,0.244732824,17.68500685,182.3740422,12.30816794,12.69679389,0.244732824,,,,,,,,,
1085,0.015625,0.099609375,0.962158203,-12.6078626,-12.39480916,-0.907938931,17.70349814,-182.3718991,12.6078626,12.39480916,0.907938931,,,,,,,,,
1136,0.603271484,-0.536621094,0.620117188,-12.2948855,-12.81465649,-0.495725191,17.76584852,-183.2087962,12.2948855,12.81465649,0.495725191,,,,,,,,,
1332,-0.649169922,0.716308594,-0.233886719,-12.4780916,-12.70778626,-0.724732824,17.82458525,-183.7548459,12.4780916,12.70778626,0.724732824,,,,,,,,,
1071,-0.148681641,0.133789063,0.927001953,-12.20328244,-13.01312977,0.107328244,17.84021211,-183.9265341,12.20328244,13.01312977,-0.107328244,,,,,,,,,
1665,-0.438720703,0.503417969,-0.800537109,12.97229008,12.3151145,-0.198015267,17.88802854,184.1527678,12.97229008,12.3151145,-0.198015267,,,,,,,,,
1152,0.703857422,-0.650634766,0.365966797,-12.24145038,-13.03603053,-0.80870229,17.90098318,-184.5440325,12.24145038,13.03603053,0.80870229,,,,,,,,,
1153,0.716308594,-0.661132813,0.320800781,-12.79870229,-12.45587786,-1.381221374,17.91266161,-184.2743063,12.79870229,12.45587786,1.381221374,,,,,,,,,
1069,-0.194580078,0.239013672,0.887939453,-13.01244275,-12.31083969,0.000458015,17.91313598,-184.4437708,13.01244275,12.31083969,-0.000458015,,,,,,,,,
1210,0.593994141,-0.508300781,-0.656982422,-12.54679389,-12.89099237,-0.297251908,17.99133347,-185.5305402,12.54679389,12.89099237,0.297251908,,,,,,,,,
1593,-0.573486328,0.616455078,0.46875,13.07152672,12.53648855,-0.106412214,18.11186571,186.5299399,13.07152672,12.53648855,-0.106412214,,,,,,,,,
1103,0.249755859,-0.195800781,0.951660156,-12.6689313,-12.96732824,-0.037709924,18.12884012,-186.9189605,12.6689313,12.96732824,0.037709924,,,,,,,,,
1724,0.302490234,-0.21875,-0.960449219,12.78908397,12.85709924,0.023358779,18.13466887,186.9455387,12.78908397,12.85709924,0.023358779,,,,,,,,,
1400,-0.27734375,0.348144531,0.934570313,-12.60022901,-13.08946565,-0.404122137,18.17314493,-187.4141548,12.60022901,13.08946565,0.404122137,,,,,,,,,
1135,0.586425781,-0.514892578,0.512207031,-12.91320611,-12.73068702,-1.259083969,18.17708933,-187.1184687,12.91320611,12.73068702,1.259083969,,,,,,,,,
1190,0.705566406,-0.642822266,-0.378173828,-12.53916031,-13.15053435,-0.610229008,18.1807446,-187.4763831,12.53916031,13.15053435,0.610229008,,,,,,,,,
1758,0.646972656,-0.573730469,-0.553466797,12.94175573,12.78839695,-0.068244275,18.19441659,187.4987209,12.94175573,12.78839695,-0.068244275,,,,,,,,,
1229,0.406982422,-0.325439453,-0.908203125,-12.40938931,-13.28793893,-0.846870229,18.20108385,-187.6271675,12.40938931,13.28793893,0.846870229,,,,,,,,,
1102,0.231445313,-0.115234375,0.8359375,-12.98954198,-12.79175573,-0.411755725,18.23531624,-187.955033,12.98954198,12.79175573,0.411755725,,,,,,,,,
1851,0.341308594,-0.310791016,0.832275391,12.78145038,13.00977099,0.473740458,18.24401395,188.1187669,12.78145038,13.00977099,0.473740458,,,,,,,,,
1191,0.728271484,-0.688964844,-0.335693359,-12.51625954,-13.26503817,-0.587328244,18.24727226,-188.1653238,12.51625954,13.26503817,0.587328244,,,,,,,,,
1568,-0.345703125,0.385986328,0.832519531,13.13259542,12.77312977,0.26,18.32172226,188.8027399,13.13259542,12.77312977,0.26,,,,,,,,,
1889,-0.131835938,0.171142578,0.977539063,12.97992366,12.91053435,0.840152672,18.32665196,188.8565945,12.97992366,12.91053435,0.840152672,,,,,,,,,
1342,-0.671875,0.705566406,-0.007080078,-13.08114504,-12.82992366,-0.556793893,18.33121153,-188.9186703,13.08114504,12.82992366,0.556793893,,,,,,,,,
1081,-0.019775391,0.090576172,1.148681641,-13.02770992,-12.89862595,-0.350687023,18.33626894,-189.0133215,13.02770992,12.89862595,0.350687023,,,,,,,,,
1065,-0.255371094,0.380859375,0.783447266,-12.92083969,-12.9978626,-0.724732824,18.3416948,-189.0677123,12.92083969,12.9978626,0.724732824,,,,,,,,,
1248,0.183349609,-0.109375,-1.066162109,-12.97427481,-13.00549618,-0.594961832,18.38011745,-189.4794511,12.97427481,13.00549618,0.594961832,,,,,,,,,
1720,0.246337891,-0.187988281,-1.08203125,12.79671756,13.28458015,-0.251450382,18.44720243,190.1427818,12.79671756,13.28458015,-0.251450382,,,,,,,,,
1074,-0.126708984,0.15234375,0.944335938,-12.92847328,-13.21160305,0.618778626,18.49526328,-190.4627155,12.92847328,13.21160305,-0.618778626,,,,,,,,,
1067,-0.203857422,0.203369141,0.908203125,-12.9819084,-13.17343511,-0.274351145,18.49715132,-190.7277473,12.9819084,13.17343511,0.274351145,,,,,,,,,
1087,0.046386719,-0.053955078,0.991455078,-12.81396947,-13.3719084,0.076793893,18.52057356,-190.9515326,12.81396947,13.3719084,-0.076793893,,,,,,,,,
1120,0.451416016,-0.390380859,0.782958984,-13.11931298,-13.06656489,-0.564427481,18.52485005,-190.9601941,13.11931298,13.06656489,0.564427481,,,,,,,,,
1739,0.478271484,-0.455078125,-0.83984375,13.00282443,13.22351145,0.359236641,18.54895547,191.2668742,13.00282443,13.22351145,0.359236641,,,,,,,,,
1778,0.747314453,-0.665527344,-0.249755859,12.97229008,13.29984733,0.32870229,18.5815579,191.614819,12.97229008,13.29984733,0.32870229,,,,,,,,,
1361,-0.613037109,0.667236328,0.327880859,-13.14221374,-13.1810687,-0.449923664,18.61882879,-191.9568965,13.14221374,13.1810687,0.449923664,,,,,,,,,
1129,0.549560547,-0.483886719,0.661132813,-12.88267176,-13.46351145,-0.510992366,18.64109668,-192.2366739,12.88267176,13.46351145,0.510992366,,,,,,,,,
1171,0.764160156,-0.657958984,-0.004394531,-13.34832061,-13.01312977,-0.831603053,18.66040657,-192.2382805,13.34832061,13.01312977,0.831603053,,,,,,,,,
1303,-0.468994141,0.529541016,-0.638183594,-12.65366412,-13.72305344,-0.717099237,18.68024739,-192.5898608,12.65366412,13.72305344,0.717099237,,,,,,,,,
1100,0.237304688,-0.192626953,1.011230469,-13.21854962,-13.25740458,-0.823969466,18.73947053,-193.1412354,13.21854962,13.25740458,0.823969466,,,,,,,,,
1121,0.460449219,-0.392822266,0.789550781,-13.14221374,-13.35664122,-0.549160305,18.74617891,-193.2883586,13.14221374,13.35664122,0.549160305,,,,,,,,,
1092,0.108886719,-0.081787109,0.991699219,-13.05061069,-13.45587786,-0.259083969,18.74689875,-193.3241327,13.05061069,13.45587786,0.259083969,,,,,,,,,
1148,0.6796875,-0.622802734,0.389160156,-13.18038168,-13.3719084,-0.587328244,18.78497671,-193.6808596,13.18038168,13.3719084,0.587328244,,,,,,,,,
1182,0.756103516,-0.673828125,-0.214599609,-13.15748092,-13.51694656,-0.572061069,18.87205347,-194.5995176,13.15748092,13.51694656,0.572061069,,,,,,,,,
1607,-0.647216797,0.696289063,0.232177734,13.36923664,13.33801527,0.015725191,18.88489838,194.6594073,13.36923664,13.33801527,0.015725191,,,,,,,,,
1083,0.002441406,-0.002441406,0.948242188,-13.34832061,-13.36427481,-0.08351145,18.88884534,-194.7201288,13.34832061,13.36427481,0.08351145,,,,,,,,,
1890,-0.151855469,0.199951172,0.895751953,12.98755725,13.76549618,0.389770992,18.92927495,195.2158504,12.98755725,13.76549618,0.389770992,,,,,,,,,
1161,0.75,-0.671875,0.197265625,-13.1651145,-13.60091603,-0.488091603,18.93524202,-195.2653756,13.1651145,13.60091603,0.488091603,,,,,,,,,
1759,0.644287109,-0.576904297,-0.619384766,13.13259542,13.68152672,0.030992366,18.96444558,195.5495798,13.13259542,13.68152672,0.030992366,,,,,,,,,
1147,0.676757813,-0.606689453,0.390380859,-13.24145038,-13.57038168,-1.091145038,18.99162617,-195.6946233,13.24145038,13.57038168,1.091145038,,,,,,,,,
1267,-0.067138672,0.129394531,-1.063720703,-13.42465649,-13.41770992,-0.915572519,19.00248969,-195.8208922,13.42465649,13.41770992,0.915572519,,,,,,,,,
1322,-0.621582031,0.618164063,-0.422119141,-13.02007634,-13.84519084,-0.80870229,19.02276785,-196.1226945,13.02007634,13.84519084,0.80870229,,,,,,,,,
1725,0.306396484,-0.232421875,-1.020507813,13.39977099,13.5059542,-0.037709924,19.02540626,196.1214561,13.39977099,13.5059542,-0.037709924,,,,,,,,,
1809,0.710693359,-0.645751953,0.2890625,13.38450382,13.52885496,-0.075877863,19.03104349,196.1769191,13.38450382,13.52885496,-0.075877863,,,,,,,,,
1719,0.235839844,-0.093994141,-0.988037109,13.35396947,13.55175573,-0.60259542,19.03527528,196.0304952,13.35396947,13.55175573,-0.60259542,,,,,,,,,
1227,0.446044922,-0.392578125,-0.883544922,-13.02770992,-13.8680916,-0.594961832,19.03678466,-196.3072135,13.02770992,13.8680916,0.594961832,,,,,,,,,
1198,0.6953125,-0.602050781,-0.475585938,-13.31778626,-13.60091603,-0.442290076,19.04058739,-196.340898,13.31778626,13.60091603,0.442290076,,,,,,,,,
1871,0.1015625,-0.049316406,0.927001953,13.36923664,13.55938931,0.405038168,19.04619602,196.3887459,13.36923664,13.55938931,0.405038168,,,,,,,,,
1288,-0.329101563,0.380126953,-0.895751953,-13.19564885,-13.73068702,-0.556793893,19.05169111,-196.4654677,13.19564885,13.73068702,0.556793893,,,,,,,,,
1812,0.687988281,-0.618408203,0.310546875,13.40740458,13.55938931,0.05389313,19.06878183,196.5926437,13.40740458,13.55938931,0.05389313,,,,,,,,,
1817,0.667480469,-0.619384766,0.43359375,13.63641221,13.35328244,0.084427481,19.08583291,196.6841757,13.63641221,13.35328244,0.084427481,,,,,,,,,
1124,0.501464844,-0.431396484,0.723388672,-13.4780916,-13.50931298,-0.503358779,19.08962704,-196.8063074,13.4780916,13.50931298,0.503358779,,,,,,,,,
1239,0.309570313,-0.239013672,-0.990966797,-13.37885496,-13.60854962,-0.495725191,19.09010545,-196.841898,13.37885496,13.60854962,0.495725191,,,,,,,,,
1843,0.442138672,-0.377441406,0.793212891,13.43030534,13.5670229,-0.098778626,19.09049421,196.7831449,13.43030534,13.5670229,-0.098778626,,,,,,,,,
1164,0.748779297,-0.697753906,0.124023438,-13.21854962,-13.76122137,-0.594961832,19.09071102,-196.8636688,13.21854962,13.76122137,0.594961832,,,,,,,,,
1130,0.546630859,-0.497070313,0.689941406,-13.3559542,-13.63908397,-0.678931298,19.10149397,-196.9425594,13.3559542,13.63908397,0.678931298,,,,,,,,,
1215,0.580566406,-0.489501953,-0.732177734,-13.21091603,-13.79175573,-0.663664122,19.10971686,-197.0508543,13.21091603,13.79175573,0.663664122,,,,,,,,,
1144,0.666992188,-0.600830078,0.437744141,-13.25671756,-13.7459542,-0.732366412,19.11094393,-197.0468965,13.25671756,13.7459542,0.732366412,,,,,,,,,
1730,0.366699219,-0.297363281,-0.954101563,13.50664122,13.52885496,-0.060610687,19.11708522,197.047267,13.50664122,13.52885496,-0.060610687,,,,,,,,,
1113,0.362304688,-0.328369141,0.85546875,-13.19564885,-13.82992366,-0.297251908,19.11753896,-197.1576535,13.19564885,13.82992366,0.297251908,,,,,,,,,
1183,0.747558594,-0.652587891,-0.208007813,-13.21091603,-13.79175573,-0.923206107,19.12049,-197.1005041,13.21091603,13.79175573,0.923206107,,,,,,,,,
1381,-0.479248047,0.531494141,0.680664063,-13.32541985,-13.70778626,-0.594961832,19.12653125,-197.2232178,13.32541985,13.70778626,0.594961832,,,,,,,,,
1133,0.581298828,-0.525878906,0.635498047,-13.4780916,-13.57801527,-0.343053435,19.13476254,-197.2892198,13.4780916,13.57801527,0.343053435,,,,,,,,,
1112,0.345214844,-0.295410156,0.851318359,-13.33305344,-13.72305344,-0.228549618,19.13490905,-197.3214668,13.33305344,13.72305344,0.228549618,,,,,,,,,
1194,0.704101563,-0.625976563,-0.442382813,-13.1651145,-13.8680916,-0.74,19.13613871,-197.3108147,13.1651145,13.8680916,0.74,,,,,,,,,
1177,0.759033203,-0.681640625,-0.095703125,-13.36358779,-13.6848855,-0.686564885,19.13982604,-197.3406195,13.36358779,13.6848855,0.686564885,,,,,,,,,
1797,0.755371094,-0.676025391,0.105224609,13.59824427,13.49832061,0.061526718,19.16039384,197.492945,13.59824427,13.49832061,0.061526718,,,,,,,,,
1151,0.696289063,-0.623779297,0.331054688,-13.50862595,-13.62381679,-0.823969466,19.20339254,-197.9404604,13.50862595,13.62381679,0.823969466,,,,,,,,,
1750,0.576416016,-0.504394531,-0.742431641,13.45320611,13.72732824,0.107328244,19.22081722,198.183565,13.45320611,13.72732824,0.107328244,,,,,,,,,
1380,-0.499755859,0.551269531,0.578369141,-13.31778626,-13.86045802,-0.373587786,19.22538153,-198.2679407,13.31778626,13.86045802,0.373587786,,,,,,,,,
1084,0.020996094,0.024169922,0.977294922,-13.40938931,-13.76122137,-0.694198473,19.2266702,-198.2380078,13.40938931,13.76122137,0.694198473,,,,,,,,,
1875,0.047119141,0.007568359,0.959960938,13.32343511,13.85709924,0.634045802,19.23369794,198.332776,13.32343511,13.85709924,0.634045802,,,,,,,,,
1105,0.282470703,-0.266845703,0.969238281,-13.2948855,-13.91389313,0.084427481,19.24467538,-198.4171308,13.2948855,13.91389313,-0.084427481,,,,,,,,,
1168,0.748291016,-0.655761719,0.06640625,-13.34832061,-13.84519084,-0.762900763,19.24705146,-198.4451437,13.34832061,13.84519084,0.762900763,,,,,,,,,
1160,0.722412109,-0.671142578,0.149902344,-13.44755725,-13.76122137,-0.541526718,19.24840931,-198.479873,13.44755725,13.76122137,0.541526718,,,,,,,,,
1143,0.647705078,-0.596679688,0.484619141,-13.46282443,-13.75358779,-0.717099237,19.25936265,-198.5648238,13.46282443,13.75358779,0.717099237,,,,,,,,,
1268,-0.071777344,0.153808594,-1.021728516,-13.30251908,-13.92152672,-0.709465649,19.2683487,-198.6802792,13.30251908,13.92152672,0.709465649,,,,,,,,,
1209,0.606445313,-0.5234375,-0.714111328,-13.43229008,-13.76885496,-1.159847328,19.27052229,-198.5467922,13.43229008,13.76885496,1.159847328,,,,,,,,,
1894,-0.203125,0.261230469,0.915039063,13.5219084,13.72732824,0.359236641,19.27201594,198.7196824,13.5219084,13.72732824,0.359236641,,,,,,,,,
1579,-0.456542969,0.479248047,0.68359375,13.67458015,13.58229008,0.023358779,19.27364241,198.6554926,13.67458015,13.58229008,0.023358779,,,,,,,,,
1088,0.081542969,-0.097412109,1.075683594,-13.65366412,-13.60854962,-0.251450382,19.27896247,-198.7468802,13.65366412,13.60854962,0.251450382,,,,,,,,,
1188,0.741210938,-0.667236328,-0.310791016,-13.48572519,-13.77648855,-0.312519084,19.28092552,-198.821264,13.48572519,13.77648855,0.312519084,,,,,,,,,
1282,-0.258056641,0.327636719,-0.985351563,-13.27961832,-13.97496183,-0.343053435,19.28122161,-198.8469927,13.27961832,13.97496183,0.343053435,,,,,,,,,
1218,0.53125,-0.448242188,-0.790283203,-13.3559542,-13.89099237,-0.663664122,19.28163975,-198.8227598,13.3559542,13.89099237,0.663664122,,,,,,,,,
1206,0.628662109,-0.556640625,-0.623779297,-13.3559542,-13.91389313,-0.320152672,19.28938652,-198.9282397,13.3559542,13.91389313,0.320152672,,,,,,,,,
1715,0.1875,-0.122558594,-1.048339844,13.63641221,13.64335878,-0.060610687,19.28980691,198.8248726,13.63641221,13.64335878,-0.060610687,,,,,,,,,
1249,0.174560547,-0.09375,-1.01953125,-13.27198473,-13.99022901,-0.610229008,19.29363796,-198.9580171,13.27198473,13.99022901,0.610229008,,,,,,,,,
1174,0.747558594,-0.663330078,-0.073242188,-13.82160305,-13.42534351,-1.052977099,19.2972879,-198.7233804,13.82160305,13.42534351,1.052977099,,,,,,,,,
1792,0.75390625,-0.692871094,0.006591797,13.65931298,13.63572519,0.206564885,19.30161914,198.981561,13.65931298,13.63572519,0.206564885,,,,,,,,,
1274,-0.153564453,0.215332031,-0.992675781,-13.34832061,-13.94442748,-0.755267176,19.31825948,-199.185519,13.34832061,13.94442748,0.755267176,,,,,,,,,
1162,0.735351563,-0.686767578,0.174316406,-13.62312977,-13.69251908,-0.503358779,19.32170059,-199.2059199,13.62312977,13.69251908,0.503358779,,,,,,,,,
1125,0.506347656,-0.436279297,0.749023438,-13.32541985,-14.00549618,-0.228549618,19.33320906,-199.3786307,13.32541985,14.00549618,0.228549618,,,,,,,,,
1126,0.515625,-0.477294922,0.744140625,-13.31015267,-14.02076336,-0.411755725,19.33679167,-199.4193777,13.31015267,14.02076336,0.411755725,,,,,,,,,
1646,-0.595947266,0.649414063,-0.599121094,13.49137405,13.84946565,-0.373587786,19.33816021,199.2756663,13.49137405,13.84946565,-0.373587786,,,,,,,,,
1839,0.485351563,-0.437744141,0.75390625,13.51427481,13.84183206,0.099694656,19.34533219,199.4717825,13.51427481,13.84183206,0.099694656,,,,,,,,,
1203,0.665527344,-0.584960938,-0.578125,-13.46282443,-13.87572519,-0.678931298,19.3453958,-199.4705507,13.46282443,13.87572519,0.678931298,,,,,,,,,
1397,-0.326416016,0.365722656,0.842285156,-13.49335878,-13.8680916,-0.304885496,19.35168342,-199.5587892,13.49335878,13.8680916,0.304885496,,,,,,,,,
1564,-0.305175781,0.351806641,0.870361328,13.63641221,13.73496183,-0.022442748,19.35462266,199.5169453,13.63641221,13.73496183,-0.022442748,,,,,,,,,
1167,0.745361328,-0.669189453,0.065429688,-13.60022901,-13.76122137,-0.617862595,19.35766507,-199.57876,13.60022901,13.76122137,0.617862595,,,,,,,,,
1283,-0.267089844,0.327392578,-0.926757813,-13.32541985,-14.02839695,-0.732366412,19.36231121,-199.6462025,13.32541985,14.02839695,0.732366412,,,,,,,,,
1857,0.291748047,-0.234619141,0.931640625,13.48374046,13.92580153,0.412671756,19.38838577,199.9425045,13.48374046,13.92580153,0.412671756,,,,,,,,,
1338,-0.650634766,0.716796875,-0.025634766,-13.55442748,-13.85282443,-0.732366412,19.39483461,-199.9601504,13.55442748,13.85282443,0.732366412,,,,,,,,,
1669,-0.392089844,0.462402344,-0.839111328,13.8348855,13.58992366,-0.312519084,19.39556006,199.7868026,13.8348855,13.58992366,-0.312519084,,,,,,,,,
1142,0.65234375,-0.605957031,0.502929688,-13.60022901,-13.82229008,-0.594961832,19.40041009,-200.0308934,13.60022901,13.82229008,0.594961832,,,,,,,,,
1783,0.751953125,-0.677490234,-0.152832031,13.75854962,13.68152672,0.153129771,19.40374473,200.0185093,13.75854962,13.68152672,0.153129771,,,,,,,,,
1823,0.631835938,-0.57421875,0.547607422,13.57534351,13.86473282,0.130229008,19.40458006,200.0825301,13.57534351,13.86473282,0.130229008,,,,,,,,,
1289,-0.335693359,0.398925781,-0.866699219,-13.34832061,-14.08183206,-0.53389313,19.41032455,-200.1703276,13.34832061,14.08183206,0.53389313,,,,,,,,,
1163,0.741943359,-0.672119141,0.137939453,-13.42465649,-14.01312977,-0.701832061,19.41859357,-200.2310175,13.42465649,14.01312977,0.701832061,,,,,,,,,
1818,0.661132813,-0.605712891,0.431640625,13.46847328,13.99450382,0.137862595,19.42330857,200.2950841,13.46847328,13.99450382,0.137862595,,,,,,,,,
1886,-0.096923828,0.146484375,0.953369141,13.56770992,13.90290076,0.160763359,19.42676625,200.3194784,13.56770992,13.90290076,0.160763359,,,,,,,,,
1852,0.337646484,-0.287353516,0.849365234,13.50664122,13.96396947,0.107328244,19.42764318,200.3320569,13.50664122,13.96396947,0.107328244,,,,,,,,,
1777,0.740966797,-0.674804688,-0.242431641,13.67458015,13.80366412,0.114961832,19.43060734,200.32788,13.67458015,13.80366412,0.114961832,,,,,,,,,
1141,0.638427734,-0.587646484,0.5,-13.62312977,-13.82992366,-0.839236641,19.43092307,-200.2973295,13.62312977,13.82992366,0.839236641,,,,,,,,,
1704,0.03125,0.026367188,-1.125488281,13.80435115,13.67389313,-0.190381679,19.43120452,200.2210174,13.80435115,13.67389313,-0.190381679,,,,,,,,,
1824,0.621826172,-0.550048828,0.541015625,13.67458015,13.80366412,0.267633588,19.43211037,200.3570858,13.67458015,13.80366412,0.267633588,,,,,,,,,
1226,0.4375,-0.347167969,-0.897949219,-13.40938931,-14.06656489,-0.39648855,19.43803418,-200.4636275,13.40938931,14.06656489,0.39648855,,,,,,,,,
1095,0.166503906,-0.136474609,0.987548828,-13.74526718,-13.7459542,-0.236183206,19.4406638,-200.421687,13.74526718,13.7459542,0.236183206,,,,,,,,,
1855,0.305908203,-0.244384766,0.918945313,13.67458015,13.82656489,0.099694656,19.44679865,200.4961523,13.67458015,13.82656489,0.099694656,,,,,,,,,
1195,0.683837891,-0.634521484,-0.441650391,-13.26435115,-14.21160305,-0.594961832,19.44907844,-200.5557462,13.26435115,14.21160305,0.594961832,,,,,,,,,
1729,0.361328125,-0.290527344,-0.933349609,13.77381679,13.74259542,-0.411755725,19.46141055,200.4753906,13.77381679,13.74259542,-0.411755725,,,,,,,,,
1862,0.218017578,-0.161376953,0.956298828,13.66694656,13.88763359,0.038625954,19.48469366,200.8867699,13.66694656,13.88763359,0.038625954,,,,,,,,,
1197,0.690429688,-0.630615234,-0.465332031,-13.50099237,-14.03603053,-0.625496183,19.48533278,-200.9297495,13.50099237,14.03603053,0.625496183,,,,,,,,,
1874,0.06640625,0.002685547,0.978271484,13.60587786,13.94870229,0.481374046,19.4914835,200.9942672,13.60587786,13.94870229,0.481374046,,,,,,,,,
1828,0.590576172,-0.526611328,0.610351563,13.81198473,13.7578626,0.038625954,19.49490183,200.9467472,13.81198473,13.7578626,0.038625954,,,,,,,,,
1307,-0.505615234,0.572998047,-0.653320313,-13.60022901,-13.92916031,-1.037709924,19.495245,-200.9144899,13.60022901,13.92916031,1.037709924,,,,,,,,,
1185,0.751708984,-0.705810547,-0.255615234,-13.59259542,-13.97496183,-0.411755725,19.49942951,-201.0829177,13.59259542,13.97496183,0.411755725,,,,,,,,,
1241,0.276123047,-0.200439453,-0.993408203,-13.56969466,-13.9978626,-0.46519084,19.50110696,-201.1016899,13.56969466,13.9978626,0.46519084,,,,,,,,,
1233,0.372802734,-0.298583984,-0.943359375,-13.47045802,-14.08183206,-0.816335878,19.50429793,-201.0917855,13.47045802,14.08183206,0.816335878,,,,,,,,,
1214,0.5625,-0.490966797,-0.734130859,-13.62312977,-13.95969466,-0.678931298,19.51726639,-201.2367561,13.62312977,13.95969466,0.678931298,,,,,,,,,
1149,0.69140625,-0.642089844,0.408203125,-13.69946565,-13.89099237,-0.80870229,19.52662355,-201.2901446,13.69946565,13.89099237,0.80870229,,,,,,,,,
1213,0.580810547,-0.489501953,-0.719726563,-13.56206107,-14.03603053,-0.610229008,19.52721263,-201.3605426,13.56206107,14.03603053,0.610229008,,,,,,,,,
1224,0.472900391,-0.395019531,-0.867919922,-13.53152672,-14.0589313,-0.846870229,19.53133262,-201.3601475,13.53152672,14.0589313,0.846870229,,,,,,,,,
1791,0.749023438,-0.685546875,0.012451172,13.6440458,13.97923664,0.252366412,19.53567843,201.4497867,13.6440458,13.97923664,0.252366412,,,,,,,,,
1107,0.316162109,-0.322265625,0.957519531,-14.00480916,-13.62381679,-0.411755725,19.54258444,-201.3855283,14.00480916,13.62381679,0.411755725,,,,,,,,,
1230,0.401611328,-0.33203125,-0.903076172,-13.39412214,-14.21923664,-0.594961832,19.5433666,-201.534452,13.39412214,14.21923664,0.594961832,,,,,,,,,
1272,-0.120361328,0.201171875,-1.012695313,-13.46282443,-14.13526718,-0.953740458,19.54387476,-201.4633064,13.46282443,14.13526718,0.953740458,,,,,,,,,
1887,-0.100830078,0.159423828,0.952880859,13.59824427,14.04030534,0.351603053,19.54906766,201.5999994,13.59824427,14.04030534,0.351603053,,,,,,,,,
1793,0.753662109,-0.687255859,0.007080078,13.81198473,13.84946565,0.145496183,19.56015823,201.6519625,13.81198473,13.84946565,0.145496183,,,,,,,,,
