sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
202,0.739013671875,-0.7001953125,0.031494140625,-1.8931297709923665,0.11450381679389313,-0.37404580152671757
203,0.734619140625,-0.704833984375,0.033203125,-2.2595419847328246,-0.03816793893129771,-0.2748091603053435
204,0.734375,-0.703125,0.0361328125,-2.0381679389312977,0.07633587786259542,-0.21374045801526717
205,0.733642578125,-0.700927734375,0.035888671875,-1.9694656488549618,0.10687022900763359,-0.12213740458015267
206,0.737060546875,-0.70263671875,0.029541015625,-2.114503816793893,-0.16030534351145037,-0.15267175572519084
207,0.73193359375,-0.698974609375,0.033935546875,-2.1603053435114505,-0.16793893129770993,-0.21374045801526717
208,0.735107421875,-0.703125,0.0283203125,-2.0610687022900764,0.2748091603053435,-0.1297709923664122
209,0.736328125,-0.70361328125,0.02978515625,-1.9541984732824427,0.17557251908396945,-0.31297709923664124
210,0.734375,-0.699951171875,0.027099609375,-2.198473282442748,-0.015267175572519083,-0.366412213740458
211,0.73583984375,-0.70068359375,0.03662109375,-1.8549618320610688,-0.03816793893129771,-0.366412213740458
212,0.730712890625,-0.69775390625,0.029541015625,-1.9312977099236641,-0.1984732824427481,-0.25190839694656486
213,0.734375,-0.7001953125,0.03466796875,-2.2061068702290076,-0.05343511450381679,-0.37404580152671757
214,0.735107421875,-0.701416015625,0.032958984375,-2.3969465648854964,-0.183206106870229,-0.4351145038167939
215,0.7333984375,-0.6982421875,0.03125,-2.0763358778625953,0.183206106870229,0.030534351145038167
216,0.73828125,-0.703369140625,0.031494140625,-2.114503816793893,-0.05343511450381679,-0.183206106870229
217,0.7314453125,-0.7001953125,0.036865234375,-2.2519083969465647,0.05343511450381679,-0.29770992366412213
218,0.7353515625,-0.704345703125,0.037841796875,-1.916030534351145,0.05343511450381679,-0.24427480916030533
219,0.737060546875,-0.703369140625,0.039306640625,-2.045801526717557,0.22137404580152673,-0.2595419847328244
220,0.73681640625,-0.700927734375,0.036865234375,-2.114503816793893,0.0,-0.3893129770992366
221,0.739013671875,-0.700439453125,0.030029296875,-2.2595419847328246,0.07633587786259542,-0.16030534351145037
222,0.735107421875,-0.701416015625,0.034423828125,-1.9236641221374047,0.030534351145038167,-0.29770992366412213
223,0.736083984375,-0.70166015625,0.034912109375,-2.2900763358778624,0.11450381679389313,-0.366412213740458
224,0.735595703125,-0.698974609375,0.0322265625,-2.1068702290076335,-0.03816793893129771,-0.3282442748091603
225,0.734130859375,-0.700439453125,0.0341796875,-2.0839694656488548,-0.04580152671755725,-0.40458015267175573
226,0.736572265625,-0.7001953125,0.031494140625,-1.8549618320610688,-0.05343511450381679,-0.32061068702290074
227,0.731689453125,-0.701171875,0.031005859375,-2.3282442748091605,0.08396946564885496,-0.3435114503816794
228,0.732421875,-0.7001953125,0.02880859375,-2.1526717557251906,-0.1450381679389313,-0.2366412213740458
229,0.736083984375,-0.697021484375,0.03125,-2.183206106870229,0.015267175572519083,-0.4122137404580153
230,0.732421875,-0.701416015625,0.0302734375,-1.9083969465648856,0.3282442748091603,-0.31297709923664124
231,0.73388671875,-0.704345703125,0.0361328125,-2.0916030534351147,0.24427480916030533,-0.26717557251908397
232,0.73828125,-0.700439453125,0.03173828125,-2.030534351145038,-0.015267175572519083,-0.17557251908396945
233,0.736328125,-0.703125,0.03271484375,-2.3435114503816794,0.04580152671755725,-0.31297709923664124
234,0.7314453125,-0.701904296875,0.03173828125,-2.2213740458015265,0.04580152671755725,-0.11450381679389313
235,0.734619140625,-0.7021484375,0.025146484375,-2.0839694656488548,0.05343511450381679,-0.22900763358778625
236,0.73486328125,-0.69970703125,0.031982421875,-2.236641221374046,-0.26717557251908397,-0.19083969465648856
237,0.7333984375,-0.70361328125,0.03271484375,-1.9389312977099236,-0.022900763358778626,-0.2900763358778626
238,0.73095703125,-0.70068359375,0.03369140625,-2.435114503816794,0.22137404580152673,-0.3511450381679389
